# time(ps) 	kappa_ee_mean	kappa_ee_upper	kappa_ee_lower
7.215000e+00	7.727474e-01	nan	nan
7.216000e+00	7.752046e-01	nan	nan
7.217000e+00	7.775534e-01	nan	nan
7.218000e+00	7.797588e-01	nan	nan
7.219000e+00	7.817878e-01	nan	nan
7.220000e+00	7.836104e-01	nan	nan
7.221000e+00	7.851995e-01	nan	nan
7.222000e+00	7.865311e-01	nan	nan
7.223000e+00	7.875847e-01	nan	nan
7.224000e+00	7.883439e-01	nan	nan
7.225000e+00	7.887956e-01	nan	nan
7.226000e+00	7.889312e-01	nan	nan
7.227000e+00	7.887460e-01	nan	nan
7.228000e+00	7.882392e-01	nan	nan
7.229000e+00	7.874142e-01	nan	nan
7.230000e+00	7.862783e-01	nan	nan
7.231000e+00	7.848427e-01	nan	nan
7.232000e+00	7.831221e-01	nan	nan
7.233000e+00	7.811346e-01	nan	nan
7.234000e+00	7.789014e-01	nan	nan
7.235000e+00	7.764467e-01	nan	nan
7.236000e+00	7.737971e-01	nan	nan
7.237000e+00	7.709816e-01	nan	nan
7.238000e+00	7.680310e-01	nan	nan
7.239000e+00	7.649778e-01	nan	nan
7.240000e+00	7.618557e-01	nan	nan
7.241000e+00	7.586994e-01	nan	nan
7.242000e+00	7.555445e-01	nan	nan
7.243000e+00	7.524264e-01	nan	nan
7.244000e+00	7.493811e-01	nan	nan
7.245000e+00	7.464437e-01	nan	nan
7.246000e+00	7.436490e-01	nan	nan
7.247000e+00	7.410308e-01	nan	nan
7.248000e+00	7.386212e-01	nan	nan
7.249000e+00	7.364509e-01	nan	nan
7.250000e+00	7.345487e-01	nan	nan
7.251000e+00	7.329410e-01	nan	nan
7.252000e+00	7.316515e-01	nan	nan
7.253000e+00	7.307014e-01	nan	nan
7.254000e+00	7.301085e-01	nan	nan
7.255000e+00	7.298876e-01	nan	nan
7.256000e+00	7.300499e-01	nan	nan
7.257000e+00	7.306033e-01	nan	nan
7.258000e+00	7.315517e-01	nan	nan
7.259000e+00	7.328955e-01	nan	nan
7.260000e+00	7.346313e-01	nan	nan
7.261000e+00	7.367520e-01	nan	nan
7.262000e+00	7.392468e-01	nan	nan
7.263000e+00	7.421012e-01	nan	nan
7.264000e+00	7.452975e-01	nan	nan
7.265000e+00	7.488146e-01	nan	nan
7.266000e+00	7.526282e-01	nan	nan
7.267000e+00	7.567113e-01	nan	nan
7.268000e+00	7.610343e-01	nan	nan
7.269000e+00	7.655652e-01	nan	nan
7.270000e+00	7.702703e-01	nan	nan
7.271000e+00	7.751139e-01	nan	nan
7.272000e+00	7.800593e-01	nan	nan
7.273000e+00	7.850688e-01	nan	nan
7.274000e+00	7.901045e-01	nan	nan
7.275000e+00	7.951281e-01	nan	nan
7.276000e+00	8.001019e-01	nan	nan
7.277000e+00	8.049889e-01	nan	nan
7.278000e+00	8.097535e-01	nan	nan
7.279000e+00	8.143615e-01	nan	nan
7.280000e+00	8.187806e-01	nan	nan
7.281000e+00	8.229812e-01	nan	nan
7.282000e+00	8.269359e-01	nan	nan
7.283000e+00	8.306203e-01	nan	nan
7.284000e+00	8.340131e-01	nan	nan
7.285000e+00	8.370962e-01	nan	nan
7.286000e+00	8.398548e-01	nan	nan
7.287000e+00	8.422775e-01	nan	nan
7.288000e+00	8.443565e-01	nan	nan
7.289000e+00	8.460873e-01	nan	nan
7.290000e+00	8.474691e-01	nan	nan
7.291000e+00	8.485042e-01	nan	nan
7.292000e+00	8.491984e-01	nan	nan
7.293000e+00	8.495609e-01	nan	nan
7.294000e+00	8.496037e-01	nan	nan
7.295000e+00	8.493419e-01	nan	nan
7.296000e+00	8.487935e-01	nan	nan
7.297000e+00	8.479789e-01	nan	nan
7.298000e+00	8.469209e-01	nan	nan
7.299000e+00	8.456442e-01	nan	nan
7.300000e+00	8.441756e-01	nan	nan
7.301000e+00	8.425430e-01	nan	nan
7.302000e+00	8.407755e-01	nan	nan
7.303000e+00	8.389028e-01	nan	nan
7.304000e+00	8.369551e-01	nan	nan
7.305000e+00	8.349625e-01	nan	nan
7.306000e+00	8.329547e-01	nan	nan
7.307000e+00	8.309609e-01	nan	nan
7.308000e+00	8.290089e-01	nan	nan
7.309000e+00	8.271255e-01	nan	nan
7.310000e+00	8.253358e-01	nan	nan
7.311000e+00	8.236632e-01	nan	nan
7.312000e+00	8.221289e-01	nan	nan
7.313000e+00	8.207522e-01	nan	nan
7.314000e+00	8.195501e-01	nan	nan
7.315000e+00	8.185374e-01	nan	nan
7.316000e+00	8.177266e-01	nan	nan
7.317000e+00	8.171276e-01	nan	nan
7.318000e+00	8.167485e-01	nan	nan
7.319000e+00	8.165949e-01	nan	nan
7.320000e+00	8.166703e-01	nan	nan
7.321000e+00	8.169761e-01	nan	nan
7.322000e+00	8.175118e-01	nan	nan
7.323000e+00	8.182748e-01	nan	nan
7.324000e+00	8.192606e-01	nan	nan
7.325000e+00	8.204630e-01	nan	nan
7.326000e+00	8.218738e-01	nan	nan
7.327000e+00	8.234831e-01	nan	nan
7.328000e+00	8.252791e-01	nan	nan
7.329000e+00	8.272482e-01	nan	nan
7.330000e+00	8.293752e-01	nan	nan
7.331000e+00	8.316431e-01	nan	nan
7.332000e+00	8.340331e-01	nan	nan
7.333000e+00	8.365251e-01	nan	nan
7.334000e+00	8.390974e-01	nan	nan
7.335000e+00	8.417273e-01	nan	nan
7.336000e+00	8.443906e-01	nan	nan
7.337000e+00	8.470627e-01	nan	nan
7.338000e+00	8.497183e-01	nan	nan
7.339000e+00	8.523318e-01	nan	nan
7.340000e+00	8.548777e-01	nan	nan
7.341000e+00	8.573308e-01	nan	nan
7.342000e+00	8.596665e-01	nan	nan
7.343000e+00	8.618613e-01	nan	nan
7.344000e+00	8.638932e-01	nan	nan
7.345000e+00	8.657414e-01	nan	nan
7.346000e+00	8.673872e-01	nan	nan
7.347000e+00	8.688142e-01	nan	nan
7.348000e+00	8.700080e-01	nan	nan
7.349000e+00	8.709571e-01	nan	nan
7.350000e+00	8.716524e-01	nan	nan
7.351000e+00	8.720878e-01	nan	nan
7.352000e+00	8.722602e-01	nan	nan
7.353000e+00	8.721692e-01	nan	nan
7.354000e+00	8.718176e-01	nan	nan
7.355000e+00	8.712112e-01	nan	nan
7.356000e+00	8.703585e-01	nan	nan
7.357000e+00	8.692713e-01	nan	nan
7.358000e+00	8.679638e-01	nan	nan
7.359000e+00	8.664531e-01	nan	nan
7.360000e+00	8.647587e-01	nan	nan
7.361000e+00	8.629026e-01	nan	nan
7.362000e+00	8.609089e-01	nan	nan
7.363000e+00	8.588036e-01	nan	nan
7.364000e+00	8.566145e-01	nan	nan
7.365000e+00	8.543706e-01	nan	nan
7.366000e+00	8.521021e-01	nan	nan
7.367000e+00	8.498401e-01	nan	nan
7.368000e+00	8.476157e-01	nan	nan
7.369000e+00	8.454603e-01	nan	nan
7.370000e+00	8.434048e-01	nan	nan
7.371000e+00	8.414791e-01	nan	nan
7.372000e+00	8.397121e-01	nan	nan
7.373000e+00	8.381309e-01	nan	nan
7.374000e+00	8.367605e-01	nan	nan
7.375000e+00	8.356237e-01	nan	nan
7.376000e+00	8.347403e-01	nan	nan
7.377000e+00	8.341271e-01	nan	nan
7.378000e+00	8.337977e-01	nan	nan
7.379000e+00	8.337621e-01	nan	nan
7.380000e+00	8.340264e-01	nan	nan
7.381000e+00	8.345934e-01	nan	nan
7.382000e+00	8.354618e-01	nan	nan
7.383000e+00	8.366267e-01	nan	nan
7.384000e+00	8.380795e-01	nan	nan
7.385000e+00	8.398082e-01	nan	nan
7.386000e+00	8.417977e-01	nan	nan
7.387000e+00	8.440296e-01	nan	nan
7.388000e+00	8.464830e-01	nan	nan
7.389000e+00	8.491346e-01	nan	nan
7.390000e+00	8.519591e-01	nan	nan
7.391000e+00	8.549294e-01	nan	nan
7.392000e+00	8.580170e-01	nan	nan
7.393000e+00	8.611927e-01	nan	nan
7.394000e+00	8.644264e-01	nan	nan
7.395000e+00	8.676880e-01	nan	nan
7.396000e+00	8.709472e-01	nan	nan
7.397000e+00	8.741741e-01	nan	nan
7.398000e+00	8.773398e-01	nan	nan
7.399000e+00	8.804161e-01	nan	nan
7.400000e+00	8.833760e-01	nan	nan
7.401000e+00	8.861944e-01	nan	nan
7.402000e+00	8.888475e-01	nan	nan
7.403000e+00	8.913136e-01	nan	nan
7.404000e+00	8.935730e-01	nan	nan
7.405000e+00	8.956084e-01	nan	nan
7.406000e+00	8.974046e-01	nan	nan
7.407000e+00	8.989488e-01	nan	nan
7.408000e+00	9.002308e-01	nan	nan
7.409000e+00	9.012428e-01	nan	nan
7.410000e+00	9.019796e-01	nan	nan
7.411000e+00	9.024384e-01	nan	nan
7.412000e+00	9.026190e-01	nan	nan
7.413000e+00	9.025236e-01	nan	nan
7.414000e+00	9.021570e-01	nan	nan
7.415000e+00	9.015263e-01	nan	nan
7.416000e+00	9.006407e-01	nan	nan
7.417000e+00	8.995121e-01	nan	nan
7.418000e+00	8.981540e-01	nan	nan
7.419000e+00	8.965822e-01	nan	nan
7.420000e+00	8.948142e-01	nan	nan
7.421000e+00	8.928691e-01	nan	nan
7.422000e+00	8.907676e-01	nan	nan
7.423000e+00	8.885314e-01	nan	nan
7.424000e+00	8.861833e-01	nan	nan
7.425000e+00	8.837471e-01	nan	nan
7.426000e+00	8.812467e-01	nan	nan
7.427000e+00	8.787066e-01	nan	nan
7.428000e+00	8.761512e-01	nan	nan
7.429000e+00	8.736049e-01	nan	nan
7.430000e+00	8.710915e-01	nan	nan
7.431000e+00	8.686342e-01	nan	nan
7.432000e+00	8.662554e-01	nan	nan
7.433000e+00	8.639767e-01	nan	nan
7.434000e+00	8.618182e-01	nan	nan
7.435000e+00	8.597988e-01	nan	nan
7.436000e+00	8.579362e-01	nan	nan
7.437000e+00	8.562463e-01	nan	nan
7.438000e+00	8.547432e-01	nan	nan
7.439000e+00	8.534394e-01	nan	nan
7.440000e+00	8.523454e-01	nan	nan
7.441000e+00	8.514696e-01	nan	nan
7.442000e+00	8.508181e-01	nan	nan
7.443000e+00	8.503947e-01	nan	nan
7.444000e+00	8.502008e-01	nan	nan
7.445000e+00	8.502353e-01	nan	nan
7.446000e+00	8.504940e-01	nan	nan
7.447000e+00	8.509705e-01	nan	nan
7.448000e+00	8.516552e-01	nan	nan
7.449000e+00	8.525360e-01	nan	nan
7.450000e+00	8.535980e-01	nan	nan
7.451000e+00	8.548240e-01	nan	nan
7.452000e+00	8.561943e-01	nan	nan
7.453000e+00	8.576870e-01	nan	nan
7.454000e+00	8.592787e-01	nan	nan
7.455000e+00	8.609443e-01	nan	nan
7.456000e+00	8.626576e-01	nan	nan
7.457000e+00	8.643918e-01	nan	nan
7.458000e+00	8.661195e-01	nan	nan
7.459000e+00	8.678136e-01	nan	nan
7.460000e+00	8.694472e-01	nan	nan
7.461000e+00	8.709941e-01	nan	nan
7.462000e+00	8.724294e-01	nan	nan
7.463000e+00	8.737297e-01	nan	nan
7.464000e+00	8.748730e-01	nan	nan
7.465000e+00	8.758397e-01	nan	nan
7.466000e+00	8.766123e-01	nan	nan
7.467000e+00	8.771758e-01	nan	nan
7.468000e+00	8.775178e-01	nan	nan
7.469000e+00	8.776287e-01	nan	nan
7.470000e+00	8.775019e-01	nan	nan
7.471000e+00	8.771337e-01	nan	nan
7.472000e+00	8.765233e-01	nan	nan
7.473000e+00	8.756727e-01	nan	nan
7.474000e+00	8.745869e-01	nan	nan
7.475000e+00	8.732735e-01	nan	nan
7.476000e+00	8.717426e-01	nan	nan
7.477000e+00	8.700067e-01	nan	nan
7.478000e+00	8.680801e-01	nan	nan
7.479000e+00	8.659791e-01	nan	nan
7.480000e+00	8.637216e-01	nan	nan
7.481000e+00	8.613265e-01	nan	nan
7.482000e+00	8.588135e-01	nan	nan
7.483000e+00	8.562031e-01	nan	nan
7.484000e+00	8.535160e-01	nan	nan
7.485000e+00	8.507728e-01	nan	nan
7.486000e+00	8.479941e-01	nan	nan
7.487000e+00	8.451998e-01	nan	nan
7.488000e+00	8.424093e-01	nan	nan
7.489000e+00	8.396414e-01	nan	nan
7.490000e+00	8.369138e-01	nan	nan
7.491000e+00	8.342436e-01	nan	nan
7.492000e+00	8.316467e-01	nan	nan
7.493000e+00	8.291384e-01	nan	nan
7.494000e+00	8.267331e-01	nan	nan
7.495000e+00	8.244442e-01	nan	nan
7.496000e+00	8.222845e-01	nan	nan
7.497000e+00	8.202660e-01	nan	nan
7.498000e+00	8.183998e-01	nan	nan
7.499000e+00	8.166964e-01	nan	nan
7.500000e+00	8.151655e-01	nan	nan
7.501000e+00	8.138159e-01	nan	nan
7.502000e+00	8.126554e-01	nan	nan
7.503000e+00	8.116912e-01	nan	nan
7.504000e+00	8.109292e-01	nan	nan
7.505000e+00	8.103741e-01	nan	nan
7.506000e+00	8.100297e-01	nan	nan
7.507000e+00	8.098981e-01	nan	nan
7.508000e+00	8.099803e-01	nan	nan
7.509000e+00	8.102757e-01	nan	nan
7.510000e+00	8.107822e-01	nan	nan
7.511000e+00	8.114961e-01	nan	nan
7.512000e+00	8.124119e-01	nan	nan
7.513000e+00	8.135226e-01	nan	nan
7.514000e+00	8.148194e-01	nan	nan
7.515000e+00	8.162917e-01	nan	nan
7.516000e+00	8.179274e-01	nan	nan
7.517000e+00	8.197125e-01	nan	nan
7.518000e+00	8.216317e-01	nan	nan
7.519000e+00	8.236679e-01	nan	nan
7.520000e+00	8.258030e-01	nan	nan
7.521000e+00	8.280175e-01	nan	nan
7.522000e+00	8.302909e-01	nan	nan
7.523000e+00	8.326022e-01	nan	nan
7.524000e+00	8.349295e-01	nan	nan
7.525000e+00	8.372509e-01	nan	nan
7.526000e+00	8.395444e-01	nan	nan
7.527000e+00	8.417881e-01	nan	nan
7.528000e+00	8.439608e-01	nan	nan
7.529000e+00	8.460418e-01	nan	nan
7.530000e+00	8.480117e-01	nan	nan
7.531000e+00	8.498517e-01	nan	nan
7.532000e+00	8.515450e-01	nan	nan
7.533000e+00	8.530757e-01	nan	nan
7.534000e+00	8.544301e-01	nan	nan
7.535000e+00	8.555957e-01	nan	nan
7.536000e+00	8.565624e-01	nan	nan
7.537000e+00	8.573217e-01	nan	nan
7.538000e+00	8.578673e-01	nan	nan
7.539000e+00	8.581947e-01	nan	nan
7.540000e+00	8.583017e-01	nan	nan
7.541000e+00	8.581882e-01	nan	nan
7.542000e+00	8.578564e-01	nan	nan
7.543000e+00	8.573103e-01	nan	nan
7.544000e+00	8.565566e-01	nan	nan
7.545000e+00	8.556037e-01	nan	nan
7.546000e+00	8.544627e-01	nan	nan
7.547000e+00	8.531466e-01	nan	nan
7.548000e+00	8.516706e-01	nan	nan
7.549000e+00	8.500521e-01	nan	nan
7.550000e+00	8.483104e-01	nan	nan
7.551000e+00	8.464665e-01	nan	nan
7.552000e+00	8.445430e-01	nan	nan
7.553000e+00	8.425641e-01	nan	nan
7.554000e+00	8.405545e-01	nan	nan
7.555000e+00	8.385400e-01	nan	nan
7.556000e+00	8.365464e-01	nan	nan
7.557000e+00	8.345992e-01	nan	nan
7.558000e+00	8.327234e-01	nan	nan
7.559000e+00	8.309428e-01	nan	nan
7.560000e+00	8.292799e-01	nan	nan
7.561000e+00	8.277549e-01	nan	nan
7.562000e+00	8.263860e-01	nan	nan
7.563000e+00	8.251886e-01	nan	nan
7.564000e+00	8.241755e-01	nan	nan
7.565000e+00	8.233562e-01	nan	nan
7.566000e+00	8.227371e-01	nan	nan
7.567000e+00	8.223217e-01	nan	nan
7.568000e+00	8.221101e-01	nan	nan
7.569000e+00	8.220994e-01	nan	nan
7.570000e+00	8.222839e-01	nan	nan
7.571000e+00	8.226552e-01	nan	nan
7.572000e+00	8.232027e-01	nan	nan
7.573000e+00	8.239135e-01	nan	nan
7.574000e+00	8.247730e-01	nan	nan
7.575000e+00	8.257652e-01	nan	nan
7.576000e+00	8.268729e-01	nan	nan
7.577000e+00	8.280783e-01	nan	nan
7.578000e+00	8.293630e-01	nan	nan
7.579000e+00	8.307083e-01	nan	nan
7.580000e+00	8.320956e-01	nan	nan
7.581000e+00	8.335067e-01	nan	nan
7.582000e+00	8.349236e-01	nan	nan
7.583000e+00	8.363290e-01	nan	nan
7.584000e+00	8.377061e-01	nan	nan
7.585000e+00	8.390390e-01	nan	nan
7.586000e+00	8.403128e-01	nan	nan
7.587000e+00	8.415132e-01	nan	nan
7.588000e+00	8.426271e-01	nan	nan
7.589000e+00	8.436422e-01	nan	nan
7.590000e+00	8.445474e-01	nan	nan
7.591000e+00	8.453327e-01	nan	nan
7.592000e+00	8.459894e-01	nan	nan
7.593000e+00	8.465100e-01	nan	nan
7.594000e+00	8.468885e-01	nan	nan
7.595000e+00	8.471203e-01	nan	nan
7.596000e+00	8.472026e-01	nan	nan
7.597000e+00	8.471343e-01	nan	nan
7.598000e+00	8.469163e-01	nan	nan
7.599000e+00	8.465511e-01	nan	nan
7.600000e+00	8.460434e-01	nan	nan
7.601000e+00	8.453999e-01	nan	nan
7.602000e+00	8.446290e-01	nan	nan
7.603000e+00	8.437409e-01	nan	nan
7.604000e+00	8.427478e-01	nan	nan
7.605000e+00	8.416630e-01	nan	nan
7.606000e+00	8.405011e-01	nan	nan
7.607000e+00	8.392777e-01	nan	nan
7.608000e+00	8.380090e-01	nan	nan
7.609000e+00	8.367115e-01	nan	nan
7.610000e+00	8.354016e-01	nan	nan
7.611000e+00	8.340955e-01	nan	nan
7.612000e+00	8.328089e-01	nan	nan
7.613000e+00	8.315563e-01	nan	nan
7.614000e+00	8.303515e-01	nan	nan
7.615000e+00	8.292071e-01	nan	nan
7.616000e+00	8.281344e-01	nan	nan
7.617000e+00	8.271433e-01	nan	nan
7.618000e+00	8.262428e-01	nan	nan
7.619000e+00	8.254403e-01	nan	nan
7.620000e+00	8.247426e-01	nan	nan
7.621000e+00	8.241552e-01	nan	nan
7.622000e+00	8.236830e-01	nan	nan
7.623000e+00	8.233299e-01	nan	nan
7.624000e+00	8.230995e-01	nan	nan
7.625000e+00	8.229946e-01	nan	nan
7.626000e+00	8.230175e-01	nan	nan
7.627000e+00	8.231698e-01	nan	nan
7.628000e+00	8.234526e-01	nan	nan
7.629000e+00	8.238660e-01	nan	nan
7.630000e+00	8.244093e-01	nan	nan
7.631000e+00	8.250809e-01	nan	nan
7.632000e+00	8.258776e-01	nan	nan
7.633000e+00	8.267952e-01	nan	nan
7.634000e+00	8.278281e-01	nan	nan
7.635000e+00	8.289690e-01	nan	nan
7.636000e+00	8.302094e-01	nan	nan
7.637000e+00	8.315392e-01	nan	nan
7.638000e+00	8.329472e-01	nan	nan
7.639000e+00	8.344208e-01	nan	nan
7.640000e+00	8.359467e-01	nan	nan
7.641000e+00	8.375108e-01	nan	nan
7.642000e+00	8.390986e-01	nan	nan
7.643000e+00	8.406954e-01	nan	nan
7.644000e+00	8.422864e-01	nan	nan
7.645000e+00	8.438576e-01	nan	nan
7.646000e+00	8.453950e-01	nan	nan
7.647000e+00	8.468856e-01	nan	nan
7.648000e+00	8.483172e-01	nan	nan
7.649000e+00	8.496787e-01	nan	nan
7.650000e+00	8.509596e-01	nan	nan
7.651000e+00	8.521509e-01	nan	nan
7.652000e+00	8.532444e-01	nan	nan
7.653000e+00	8.542328e-01	nan	nan
7.654000e+00	8.551101e-01	nan	nan
7.655000e+00	8.558711e-01	nan	nan
7.656000e+00	8.565114e-01	nan	nan
7.657000e+00	8.570279e-01	nan	nan
7.658000e+00	8.574183e-01	nan	nan
7.659000e+00	8.576813e-01	nan	nan
7.660000e+00	8.578167e-01	nan	nan
7.661000e+00	8.578255e-01	nan	nan
7.662000e+00	8.577097e-01	nan	nan
7.663000e+00	8.574728e-01	nan	nan
7.664000e+00	8.571194e-01	nan	nan
7.665000e+00	8.566555e-01	nan	nan
7.666000e+00	8.560884e-01	nan	nan
7.667000e+00	8.554267e-01	nan	nan
7.668000e+00	8.546803e-01	nan	nan
7.669000e+00	8.538600e-01	nan	nan
7.670000e+00	8.529779e-01	nan	nan
7.671000e+00	8.520466e-01	nan	nan
7.672000e+00	8.510796e-01	nan	nan
7.673000e+00	8.500910e-01	nan	nan
7.674000e+00	8.490949e-01	nan	nan
7.675000e+00	8.481057e-01	nan	nan
7.676000e+00	8.471375e-01	nan	nan
7.677000e+00	8.462040e-01	nan	nan
7.678000e+00	8.453186e-01	nan	nan
7.679000e+00	8.444936e-01	nan	nan
7.680000e+00	8.437403e-01	nan	nan
7.681000e+00	8.430689e-01	nan	nan
7.682000e+00	8.424882e-01	nan	nan
7.683000e+00	8.420052e-01	nan	nan
7.684000e+00	8.416254e-01	nan	nan
7.685000e+00	8.413523e-01	nan	nan
7.686000e+00	8.411873e-01	nan	nan
7.687000e+00	8.411300e-01	nan	nan
7.688000e+00	8.411776e-01	nan	nan
7.689000e+00	8.413255e-01	nan	nan
7.690000e+00	8.415668e-01	nan	nan
7.691000e+00	8.418927e-01	nan	nan
7.692000e+00	8.422929e-01	nan	nan
7.693000e+00	8.427551e-01	nan	nan
7.694000e+00	8.432659e-01	nan	nan
7.695000e+00	8.438107e-01	nan	nan
7.696000e+00	8.443741e-01	nan	nan
7.697000e+00	8.449403e-01	nan	nan
7.698000e+00	8.454934e-01	nan	nan
7.699000e+00	8.460177e-01	nan	nan
7.700000e+00	8.464981e-01	nan	nan
7.701000e+00	8.469200e-01	nan	nan
7.702000e+00	8.472705e-01	nan	nan
7.703000e+00	8.475374e-01	nan	nan
7.704000e+00	8.477103e-01	nan	nan
7.705000e+00	8.477805e-01	nan	nan
7.706000e+00	8.477409e-01	nan	nan
7.707000e+00	8.475859e-01	nan	nan
7.708000e+00	8.473120e-01	nan	nan
7.709000e+00	8.469171e-01	nan	nan
7.710000e+00	8.464007e-01	nan	nan
7.711000e+00	8.457640e-01	nan	nan
7.712000e+00	8.450095e-01	nan	nan
7.713000e+00	8.441407e-01	nan	nan
7.714000e+00	8.431628e-01	nan	nan
7.715000e+00	8.420814e-01	nan	nan
7.716000e+00	8.409035e-01	nan	nan
7.717000e+00	8.396364e-01	nan	nan
7.718000e+00	8.382886e-01	nan	nan
7.719000e+00	8.368684e-01	nan	nan
7.720000e+00	8.353852e-01	nan	nan
7.721000e+00	8.338480e-01	nan	nan
7.722000e+00	8.322664e-01	nan	nan
7.723000e+00	8.306498e-01	nan	nan
7.724000e+00	8.290076e-01	nan	nan
7.725000e+00	8.273490e-01	nan	nan
7.726000e+00	8.256829e-01	nan	nan
7.727000e+00	8.240179e-01	nan	nan
7.728000e+00	8.223624e-01	nan	nan
7.729000e+00	8.207243e-01	nan	nan
7.730000e+00	8.191112e-01	nan	nan
7.731000e+00	8.175304e-01	nan	nan
7.732000e+00	8.159889e-01	nan	nan
7.733000e+00	8.144935e-01	nan	nan
7.734000e+00	8.130510e-01	nan	nan
7.735000e+00	8.116682e-01	nan	nan
7.736000e+00	8.103518e-01	nan	nan
7.737000e+00	8.091088e-01	nan	nan
7.738000e+00	8.079460e-01	nan	nan
7.739000e+00	8.068707e-01	nan	nan
7.740000e+00	8.058901e-01	nan	nan
7.741000e+00	8.050115e-01	nan	nan
7.742000e+00	8.042418e-01	nan	nan
7.743000e+00	8.035879e-01	nan	nan
7.744000e+00	8.030561e-01	nan	nan
7.745000e+00	8.026519e-01	nan	nan
7.746000e+00	8.023799e-01	nan	nan
7.747000e+00	8.022433e-01	nan	nan
7.748000e+00	8.022442e-01	nan	nan
7.749000e+00	8.023826e-01	nan	nan
7.750000e+00	8.026571e-01	nan	nan
7.751000e+00	8.030641e-01	nan	nan
7.752000e+00	8.035981e-01	nan	nan
7.753000e+00	8.042516e-01	nan	nan
7.754000e+00	8.050154e-01	nan	nan
7.755000e+00	8.058784e-01	nan	nan
7.756000e+00	8.068283e-01	nan	nan
7.757000e+00	8.078514e-01	nan	nan
7.758000e+00	8.089332e-01	nan	nan
7.759000e+00	8.100589e-01	nan	nan
7.760000e+00	8.112135e-01	nan	nan
7.761000e+00	8.123821e-01	nan	nan
7.762000e+00	8.135507e-01	nan	nan
7.763000e+00	8.147060e-01	nan	nan
7.764000e+00	8.158361e-01	nan	nan
7.765000e+00	8.169304e-01	nan	nan
7.766000e+00	8.179798e-01	nan	nan
7.767000e+00	8.189770e-01	nan	nan
7.768000e+00	8.199164e-01	nan	nan
7.769000e+00	8.207943e-01	nan	nan
7.770000e+00	8.216083e-01	nan	nan
7.771000e+00	8.223582e-01	nan	nan
7.772000e+00	8.230451e-01	nan	nan
7.773000e+00	8.236717e-01	nan	nan
7.774000e+00	8.242423e-01	nan	nan
7.775000e+00	8.247625e-01	nan	nan
7.776000e+00	8.252392e-01	nan	nan
7.777000e+00	8.256808e-01	nan	nan
7.778000e+00	8.260968e-01	nan	nan
7.779000e+00	8.264978e-01	nan	nan
7.780000e+00	8.268957e-01	nan	nan
7.781000e+00	8.273032e-01	nan	nan
7.782000e+00	8.277342e-01	nan	nan
7.783000e+00	8.282029e-01	nan	nan
7.784000e+00	8.287244e-01	nan	nan
7.785000e+00	8.293138e-01	nan	nan
7.786000e+00	8.299863e-01	nan	nan
7.787000e+00	8.307570e-01	nan	nan
7.788000e+00	8.316399e-01	nan	nan
7.789000e+00	8.326483e-01	nan	nan
7.790000e+00	8.337940e-01	nan	nan
7.791000e+00	8.350870e-01	nan	nan
7.792000e+00	8.365352e-01	nan	nan
7.793000e+00	8.381442e-01	nan	nan
7.794000e+00	8.399169e-01	nan	nan
7.795000e+00	8.418533e-01	nan	nan
7.796000e+00	8.439505e-01	nan	nan
7.797000e+00	8.462027e-01	nan	nan
7.798000e+00	8.486012e-01	nan	nan
7.799000e+00	8.511343e-01	nan	nan
7.800000e+00	8.537878e-01	nan	nan
7.801000e+00	8.565450e-01	nan	nan
7.802000e+00	8.593872e-01	nan	nan
7.803000e+00	8.622938e-01	nan	nan
7.804000e+00	8.652429e-01	nan	nan
7.805000e+00	8.682115e-01	nan	nan
7.806000e+00	8.711757e-01	nan	nan
7.807000e+00	8.741116e-01	nan	nan
7.808000e+00	8.769951e-01	nan	nan
7.809000e+00	8.798025e-01	nan	nan
7.810000e+00	8.825107e-01	nan	nan
7.811000e+00	8.850975e-01	nan	nan
7.812000e+00	8.875417e-01	nan	nan
7.813000e+00	8.898235e-01	nan	nan
7.814000e+00	8.919243e-01	nan	nan
7.815000e+00	8.938274e-01	nan	nan
7.816000e+00	8.955173e-01	nan	nan
7.817000e+00	8.969805e-01	nan	nan
7.818000e+00	8.982051e-01	nan	nan
7.819000e+00	8.991811e-01	nan	nan
7.820000e+00	8.999003e-01	nan	nan
7.821000e+00	9.003565e-01	nan	nan
7.822000e+00	9.005454e-01	nan	nan
7.823000e+00	9.004649e-01	nan	nan
7.824000e+00	9.001147e-01	nan	nan
7.825000e+00	8.994969e-01	nan	nan
7.826000e+00	8.986157e-01	nan	nan
7.827000e+00	8.974776e-01	nan	nan
7.828000e+00	8.960911e-01	nan	nan
7.829000e+00	8.944673e-01	nan	nan
7.830000e+00	8.926191e-01	nan	nan
7.831000e+00	8.905616e-01	nan	nan
7.832000e+00	8.883121e-01	nan	nan
7.833000e+00	8.858894e-01	nan	nan
7.834000e+00	8.833144e-01	nan	nan
7.835000e+00	8.806093e-01	nan	nan
7.836000e+00	8.777979e-01	nan	nan
7.837000e+00	8.749051e-01	nan	nan
7.838000e+00	8.719568e-01	nan	nan
7.839000e+00	8.689798e-01	nan	nan
7.840000e+00	8.660014e-01	nan	nan
7.841000e+00	8.630492e-01	nan	nan
7.842000e+00	8.601509e-01	nan	nan
7.843000e+00	8.573341e-01	nan	nan
7.844000e+00	8.546257e-01	nan	nan
7.845000e+00	8.520518e-01	nan	nan
7.846000e+00	8.496375e-01	nan	nan
7.847000e+00	8.474060e-01	nan	nan
7.848000e+00	8.453788e-01	nan	nan
